CustomerID,Date,LoB,Channel,Product,SalesQty,SalesAmount,CustomerSegment,CostPerUnit,TotalCost
C076,2023-06-27,Insurance,Online,LifeSecure,14,41496,Corporate,1362,19068
C126,2025-05-16,Investment,Agent,GrowthFund,14,42392,Corporate,1077,15078
C186,2023-07-23,Investment,Agent,BondSafe,11,27104,SME,758,8338
C240,2023-04-18,Insurance,Online,TravelCare,8,9880,Individual,758,6064
C165,2024-09-09,Insurance,Branch,LifeSecure,5,3120,SME,1362,6810
C264,2024-06-24,Investment,Branch,BondSafe,10,30150,Individual,758,7580
C174,2024-02-04,Investment,Agent,GrowthFund,15,36375,Individual,1077,16155
C262,2025-01-17,Insurance,Online,TravelCare,9,13770,SME,758,6822
C011,2024-08-30,Banking,Branch,SavingsPro,9,32580,Individual,1216,10944
C281,2024-10-26,Insurance,Online,TravelCare,1,1094,Individual,758,758
C288,2023-10-31,Insurance,Online,HealthPlus,2,5836,SME,1493,2986
C121,2025-03-30,Insurance,Online,TravelCare,16,59824,SME,758,12128
C192,2023-12-26,Investment,Agent,EquityMax,14,28630,SME,1113,15582
C130,2024-01-11,Insurance,Branch,TravelCare,12,10080,SME,758,9096
C173,2024-07-12,Investment,Agent,GrowthFund,15,37995,SME,1077,16155
C047,2023-08-22,Insurance,Agent,LifeSecure,5,4600,Individual,1362,6810
C091,2023-03-22,Investment,Branch,BondSafe,8,12936,Corporate,758,6064
C100,2025-03-25,Banking,Online,CreditLine,8,24520,SME,1340,10720
C079,2024-01-31,Banking,Online,CreditLine,17,47702,Individual,1340,22780
C135,2024-05-06,Investment,Online,BondSafe,19,12255,Individual,758,14402
C179,2023-07-05,Banking,Online,LoanX,20,59060,SME,1244,24880
C008,2024-09-24,Insurance,Agent,TravelCare,14,40292,SME,758,10612
C007,2024-07-04,Insurance,Agent,LifeSecure,10,34680,SME,1362,13620
C043,2024-02-27,Banking,Agent,SavingsPro,13,49790,SME,1216,15808
C167,2024-07-06,Investment,Agent,BondSafe,19,14535,Individual,758,14402
C273,2024-10-22,Investment,Agent,BondSafe,19,74290,SME,758,14402
C198,2023-02-15,Insurance,Branch,LifeSecure,4,12876,SME,1362,5448
C150,2024-10-26,Insurance,Branch,HealthPlus,9,33426,SME,1493,13437
C194,2023-12-21,Banking,Online,LoanX,14,8792,Individual,1244,17416
C114,2024-12-07,Investment,Agent,GrowthFund,9,9765,Corporate,1077,9693
C041,2023-09-24,Investment,Online,BondSafe,15,8865,SME,758,11370
C199,2025-06-18,Investment,Online,EquityMax,7,25116,SME,1113,7791
C161,2023-07-29,Insurance,Branch,HealthPlus,12,32880,Individual,1493,17916
C020,2024-04-15,Insurance,Agent,HealthPlus,5,15905,Corporate,1493,7465
C065,2025-06-07,Insurance,Agent,HealthPlus,1,1839,Individual,1493,1493
C087,2023-04-17,Insurance,Online,TravelCare,13,50258,Corporate,758,9854
C207,2024-03-06,Insurance,Online,LifeSecure,9,14364,Corporate,1362,12258
C072,2025-02-05,Banking,Branch,LoanX,20,58780,Individual,1244,24880
C262,2023-06-14,Investment,Branch,EquityMax,7,22694,SME,1113,7791
C242,2025-04-08,Banking,Agent,SavingsPro,8,11632,Individual,1216,9728
C237,2023-01-05,Investment,Branch,GrowthFund,11,14135,Corporate,1077,11847
C137,2024-06-06,Investment,Agent,BondSafe,17,36210,SME,758,12886
C051,2025-03-24,Investment,Online,GrowthFund,12,37464,Individual,1077,12924
C097,2023-04-28,Insurance,Online,LifeSecure,1,3716,SME,1362,1362
C155,2024-08-25,Banking,Branch,LoanX,10,29360,Corporate,1244,12440
C118,2023-01-28,Investment,Agent,GrowthFund,12,47400,Corporate,1077,12924
C152,2023-04-27,Investment,Branch,BondSafe,14,54572,Corporate,758,10612
C150,2024-03-20,Banking,Online,LoanX,4,8040,Corporate,1244,4976
C151,2023-07-08,Investment,Agent,BondSafe,17,24820,Individual,758,12886
C190,2024-10-23,Investment,Branch,BondSafe,13,7137,Corporate,758,9854
C265,2023-12-08,Insurance,Agent,LifeSecure,3,2061,Individual,1362,4086
C160,2024-02-29,Banking,Branch,LoanX,15,18240,Corporate,1244,18660
C187,2024-07-10,Investment,Agent,BondSafe,17,21063,Individual,758,12886
C298,2023-01-16,Insurance,Online,LifeSecure,11,25113,SME,1362,14982
C151,2023-05-06,Insurance,Online,LifeSecure,20,33220,Corporate,1362,27240
C203,2024-10-02,Investment,Online,EquityMax,13,10699,SME,1113,14469
C022,2023-11-18,Investment,Branch,BondSafe,2,6488,Corporate,758,1516
C007,2024-11-18,Investment,Agent,GrowthFund,17,42024,Individual,1077,18309
C197,2023-09-16,Banking,Online,CreditLine,3,11124,Corporate,1340,4020
C298,2024-11-12,Insurance,Online,HealthPlus,19,33326,Corporate,1493,28367
C213,2023-04-05,Insurance,Branch,LifeSecure,3,2679,Corporate,1362,4086
C038,2023-11-05,Investment,Branch,EquityMax,10,31310,Individual,1113,11130
C122,2025-06-03,Investment,Branch,EquityMax,14,24724,Individual,1113,15582
C053,2024-03-21,Insurance,Agent,LifeSecure,18,30024,Corporate,1362,24516
C047,2023-11-28,Investment,Branch,EquityMax,18,69498,Corporate,1113,20034
C271,2025-03-20,Insurance,Agent,LifeSecure,17,41854,Individual,1362,23154
C283,2023-01-04,Banking,Online,LoanX,2,3532,SME,1244,2488
C039,2024-07-07,Banking,Online,LoanX,5,12210,SME,1244,6220
C292,2024-12-16,Banking,Agent,LoanX,17,18224,Corporate,1244,21148
C172,2023-03-04,Investment,Agent,EquityMax,14,22428,SME,1113,15582
C253,2023-05-23,Banking,Agent,CreditLine,18,36882,Individual,1340,24120
C237,2023-02-20,Insurance,Agent,TravelCare,14,37324,Corporate,758,10612
C030,2024-08-03,Investment,Branch,GrowthFund,2,4074,Individual,1077,2154
C112,2024-08-23,Investment,Branch,BondSafe,11,26730,Corporate,758,8338
C050,2024-10-04,Investment,Online,EquityMax,20,25660,Individual,1113,22260
C208,2024-06-13,Insurance,Online,HealthPlus,14,40432,SME,1493,20902
C262,2024-05-27,Investment,Online,GrowthFund,8,13936,Individual,1077,8616
C145,2025-01-06,Insurance,Agent,LifeSecure,1,1794,SME,1362,1362
C258,2024-01-06,Insurance,Agent,LifeSecure,1,3940,Individual,1362,1362
C160,2025-06-23,Banking,Online,LoanX,15,15945,SME,1244,18660
C280,2023-04-10,Banking,Branch,LoanX,11,23452,Corporate,1244,13684
C017,2024-01-15,Insurance,Agent,HealthPlus,11,10879,Corporate,1493,16423
C208,2025-06-05,Investment,Agent,EquityMax,3,4344,Corporate,1113,3339
C204,2024-12-09,Investment,Online,EquityMax,20,11020,Corporate,1113,22260
C060,2025-01-17,Insurance,Online,LifeSecure,10,18010,Corporate,1362,13620
C270,2023-03-31,Banking,Branch,SavingsPro,19,67640,Individual,1216,23104
C249,2023-11-19,Insurance,Agent,HealthPlus,18,67284,SME,1493,26874
C177,2025-03-09,Insurance,Agent,TravelCare,16,37712,SME,758,12128
C291,2025-04-15,Banking,Agent,CreditLine,3,10008,Individual,1340,4020
C034,2024-06-30,Banking,Branch,CreditLine,14,32368,SME,1340,18760
C015,2024-06-13,Investment,Branch,GrowthFund,12,6192,Individual,1077,12924
C183,2023-12-04,Insurance,Online,TravelCare,16,19904,Corporate,758,12128
C219,2024-03-13,Insurance,Online,TravelCare,3,4584,SME,758,2274
C184,2023-03-22,Banking,Online,CreditLine,8,31816,SME,1340,10720
C221,2024-05-31,Insurance,Online,LifeSecure,4,14248,Corporate,1362,5448
C231,2024-04-30,Banking,Branch,LoanX,1,2250,Individual,1244,1244
C217,2024-12-29,Investment,Online,BondSafe,3,2343,SME,758,2274
C014,2024-09-16,Insurance,Agent,HealthPlus,7,4907,SME,1493,10451
C102,2024-10-22,Insurance,Branch,TravelCare,5,5490,SME,758,3790
C078,2025-04-27,Investment,Branch,BondSafe,3,6783,SME,758,2274
C245,2024-09-28,Banking,Agent,CreditLine,11,9922,SME,1340,14740
C108,2023-05-06,Insurance,Agent,HealthPlus,18,58752,SME,1493,26874
C086,2024-08-20,Banking,Agent,CreditLine,8,10336,Corporate,1340,10720
C154,2025-05-12,Investment,Branch,GrowthFund,20,59060,SME,1077,21540
C088,2023-06-01,Investment,Agent,EquityMax,10,11500,Corporate,1113,11130
C248,2024-10-11,Banking,Agent,SavingsPro,18,33462,Individual,1216,21888
C114,2023-04-20,Investment,Agent,GrowthFund,4,4836,Individual,1077,4308
C211,2025-01-03,Banking,Online,CreditLine,19,65113,Corporate,1340,25460
C236,2024-08-25,Banking,Agent,SavingsPro,1,2244,Individual,1216,1216
C100,2025-02-14,Insurance,Online,TravelCare,8,19344,SME,758,6064
C025,2024-12-11,Banking,Agent,SavingsPro,14,36582,Individual,1216,17024
C023,2023-03-26,Banking,Agent,SavingsPro,8,26888,Individual,1216,9728
C162,2024-06-15,Investment,Online,EquityMax,13,18707,Corporate,1113,14469
C300,2025-05-15,Insurance,Agent,HealthPlus,13,10842,SME,1493,19409
C109,2024-09-29,Insurance,Branch,TravelCare,12,32172,Individual,758,9096
C123,2024-11-09,Banking,Online,SavingsPro,7,10990,SME,1216,8512
C103,2023-07-23,Banking,Branch,CreditLine,20,37180,Corporate,1340,26800
C051,2024-06-13,Insurance,Online,TravelCare,13,13455,SME,758,9854
C237,2025-01-22,Insurance,Online,TravelCare,18,60192,SME,758,13644
C046,2025-02-10,Investment,Branch,EquityMax,4,4220,Corporate,1113,4452
C201,2025-03-09,Investment,Online,EquityMax,15,59790,Individual,1113,16695
C253,2025-06-19,Banking,Agent,CreditLine,11,26994,Corporate,1340,14740
C255,2023-04-08,Investment,Agent,BondSafe,15,30300,Individual,758,11370
C278,2025-01-07,Banking,Agent,LoanX,8,27440,SME,1244,9952
C003,2023-08-01,Banking,Agent,SavingsPro,1,1852,SME,1216,1216
C188,2024-07-03,Insurance,Branch,LifeSecure,13,28704,Individual,1362,17706
C110,2024-12-23,Insurance,Agent,HealthPlus,15,51945,Individual,1493,22395
C187,2024-04-06,Investment,Agent,GrowthFund,3,7344,Individual,1077,3231
C275,2023-07-22,Insurance,Online,TravelCare,13,30849,SME,758,9854
C087,2023-11-15,Insurance,Branch,TravelCare,12,10284,Corporate,758,9096
C231,2024-04-17,Insurance,Branch,LifeSecure,11,5819,Individual,1362,14982
C155,2023-01-04,Insurance,Agent,HealthPlus,2,6326,SME,1493,2986
C019,2023-02-13,Insurance,Online,HealthPlus,9,10593,SME,1493,13437
C055,2025-04-18,Insurance,Agent,LifeSecure,7,9338,Individual,1362,9534
C227,2023-04-19,Banking,Online,LoanX,3,6825,Individual,1244,3732
C056,2024-11-13,Insurance,Branch,HealthPlus,8,8008,Individual,1493,11944
C254,2023-02-09,Banking,Agent,CreditLine,18,14742,SME,1340,24120
C134,2024-03-01,Insurance,Online,TravelCare,9,24804,Corporate,758,6822
C113,2025-06-10,Banking,Branch,LoanX,14,14322,SME,1244,17416
C024,2025-03-24,Insurance,Agent,TravelCare,5,10465,SME,758,3790
C123,2023-04-30,Investment,Online,GrowthFund,11,34276,SME,1077,11847
C086,2023-10-20,Insurance,Online,HealthPlus,9,18045,Corporate,1493,13437
C062,2023-09-15,Insurance,Online,HealthPlus,11,8415,Individual,1493,16423
C248,2024-03-20,Banking,Branch,CreditLine,16,33440,Corporate,1340,21440
C130,2023-02-07,Banking,Agent,SavingsPro,17,24633,Individual,1216,20672
C104,2024-06-27,Investment,Branch,GrowthFund,9,17712,SME,1077,9693
C214,2025-02-15,Insurance,Agent,HealthPlus,7,23317,SME,1493,10451
C291,2023-11-06,Insurance,Branch,HealthPlus,3,2019,Individual,1493,4479
C237,2023-05-30,Investment,Online,EquityMax,14,25130,Corporate,1113,15582
C269,2024-05-28,Banking,Agent,CreditLine,5,2965,SME,1340,6700
C260,2023-03-28,Insurance,Branch,HealthPlus,20,22060,Corporate,1493,29860
C132,2024-03-20,Banking,Agent,CreditLine,17,44047,Individual,1340,22780
C069,2024-01-28,Investment,Agent,BondSafe,5,3870,Corporate,758,3790
C147,2024-07-23,Insurance,Agent,HealthPlus,11,12639,Corporate,1493,16423
C025,2023-08-03,Investment,Agent,GrowthFund,4,3772,SME,1077,4308
C144,2025-02-23,Insurance,Branch,LifeSecure,7,11144,SME,1362,9534
C041,2023-04-18,Insurance,Agent,HealthPlus,17,52649,Corporate,1493,25381
C284,2023-12-18,Insurance,Online,HealthPlus,11,20625,Corporate,1493,16423
C261,2024-12-29,Banking,Online,LoanX,16,14832,SME,1244,19904
C062,2024-11-17,Banking,Agent,SavingsPro,10,21620,Individual,1216,12160
C235,2024-12-12,Investment,Agent,EquityMax,8,14560,SME,1113,8904
C093,2024-01-23,Banking,Agent,SavingsPro,4,13944,Corporate,1216,4864
C221,2023-11-07,Insurance,Online,LifeSecure,18,69714,Individual,1362,24516
C129,2024-08-23,Insurance,Agent,TravelCare,5,17925,SME,758,3790
C104,2023-12-27,Banking,Branch,LoanX,12,32988,SME,1244,14928
C190,2023-06-09,Banking,Agent,LoanX,8,8576,SME,1244,9952
C031,2024-02-06,Banking,Branch,SavingsPro,19,57418,Individual,1216,23104
C132,2023-12-12,Investment,Branch,GrowthFund,18,11502,Individual,1077,19386
C015,2023-04-23,Banking,Agent,LoanX,9,29196,SME,1244,11196
C209,2023-04-01,Insurance,Branch,LifeSecure,10,9950,Individual,1362,13620
C255,2023-04-19,Banking,Branch,CreditLine,10,26750,SME,1340,13400
C050,2023-04-06,Investment,Branch,EquityMax,11,15125,Corporate,1113,12243
C187,2024-07-13,Insurance,Agent,LifeSecure,12,29844,SME,1362,16344
C267,2023-04-30,Insurance,Online,LifeSecure,6,22362,Corporate,1362,8172
C260,2024-08-01,Investment,Agent,BondSafe,5,15310,SME,758,3790
C143,2023-04-18,Banking,Online,CreditLine,4,4332,SME,1340,5360
C017,2024-12-17,Banking,Branch,SavingsPro,1,2801,Individual,1216,1216
C062,2024-10-15,Insurance,Online,TravelCare,12,17832,SME,758,9096
C124,2024-09-12,Investment,Online,EquityMax,5,17945,Corporate,1113,5565
C201,2024-11-10,Investment,Agent,BondSafe,2,6166,Individual,758,1516
C297,2023-07-21,Insurance,Agent,LifeSecure,18,40932,Individual,1362,24516
C290,2024-10-20,Insurance,Online,TravelCare,12,14172,SME,758,9096
C297,2023-10-04,Investment,Agent,BondSafe,5,3885,Corporate,758,3790
C294,2024-12-18,Insurance,Agent,HealthPlus,20,70800,SME,1493,29860
C253,2024-01-31,Insurance,Agent,TravelCare,12,9600,Corporate,758,9096
C081,2024-02-14,Banking,Agent,LoanX,18,11736,SME,1244,22392
C101,2024-08-03,Insurance,Agent,TravelCare,18,30852,Individual,758,13644
C064,2023-12-30,Investment,Online,EquityMax,8,21056,SME,1113,8904
C267,2025-01-06,Insurance,Online,TravelCare,15,56910,SME,758,11370
C186,2023-09-11,Banking,Branch,LoanX,13,12493,SME,1244,16172
C113,2024-10-16,Banking,Agent,SavingsPro,9,25974,SME,1216,10944
C100,2025-04-01,Insurance,Online,TravelCare,6,21798,Individual,758,4548
C234,2024-03-23,Insurance,Online,TravelCare,13,33839,SME,758,9854
C104,2025-03-13,Insurance,Agent,TravelCare,6,21120,SME,758,4548
C128,2024-02-20,Insurance,Branch,TravelCare,6,15174,Corporate,758,4548
C003,2023-08-19,Investment,Agent,BondSafe,11,43560,Corporate,758,8338
C114,2025-05-10,Insurance,Agent,LifeSecure,20,17940,Individual,1362,27240
C084,2024-08-24,Investment,Branch,GrowthFund,19,56183,SME,1077,20463
C195,2024-06-07,Insurance,Branch,LifeSecure,20,12360,Corporate,1362,27240
C191,2025-06-07,Investment,Branch,BondSafe,5,4100,Corporate,758,3790
C291,2024-07-01,Investment,Online,GrowthFund,14,28336,Corporate,1077,15078
C028,2025-05-13,Investment,Agent,GrowthFund,8,4344,Individual,1077,8616
C075,2023-10-02,Banking,Branch,SavingsPro,4,8604,Individual,1216,4864
C202,2023-11-30,Banking,Agent,CreditLine,14,46774,Individual,1340,18760
C177,2023-07-08,Insurance,Online,HealthPlus,3,5193,Individual,1493,4479
C269,2023-12-03,Insurance,Branch,LifeSecure,12,42420,SME,1362,16344
C093,2024-07-12,Banking,Branch,SavingsPro,13,9113,Corporate,1216,15808
C100,2023-12-19,Investment,Online,BondSafe,15,30780,Individual,758,11370
C219,2024-07-15,Investment,Online,GrowthFund,8,15296,Individual,1077,8616
C300,2024-06-27,Insurance,Online,LifeSecure,14,48524,SME,1362,19068
C216,2023-10-26,Banking,Agent,CreditLine,2,6306,SME,1340,2680
C132,2023-07-19,Banking,Agent,LoanX,4,13052,SME,1244,4976
C027,2024-07-05,Insurance,Online,LifeSecure,5,11975,SME,1362,6810
C184,2023-09-17,Insurance,Agent,HealthPlus,16,62704,SME,1493,23888
C037,2023-01-06,Investment,Online,BondSafe,20,62400,Individual,758,15160
C152,2023-10-25,Banking,Online,CreditLine,19,59204,Individual,1340,25460
C025,2025-04-04,Insurance,Branch,LifeSecure,4,2208,Corporate,1362,5448
C017,2024-01-19,Banking,Online,SavingsPro,8,13192,SME,1216,9728
C128,2025-05-22,Banking,Branch,LoanX,18,10260,Corporate,1244,22392
C175,2024-11-04,Banking,Online,SavingsPro,12,17208,Individual,1216,14592
C257,2023-11-03,Banking,Branch,SavingsPro,11,40271,Individual,1216,13376
C220,2024-07-15,Banking,Agent,CreditLine,18,32094,Individual,1340,24120
C267,2024-01-11,Insurance,Online,TravelCare,12,41352,Individual,758,9096
C264,2025-04-26,Insurance,Online,LifeSecure,17,35394,Individual,1362,23154
C016,2023-01-18,Banking,Branch,LoanX,1,1826,Individual,1244,1244
C136,2024-03-17,Investment,Branch,GrowthFund,15,47070,SME,1077,16155
C164,2024-04-25,Investment,Online,BondSafe,11,31966,Individual,758,8338
C114,2024-03-07,Investment,Agent,GrowthFund,3,6606,Individual,1077,3231
C159,2025-02-21,Investment,Online,GrowthFund,4,12044,SME,1077,4308
C291,2023-08-18,Banking,Online,LoanX,11,7986,Corporate,1244,13684
C227,2023-11-30,Insurance,Agent,HealthPlus,14,53480,Corporate,1493,20902
C061,2024-10-27,Investment,Online,BondSafe,6,23640,Individual,758,4548
C225,2024-05-31,Insurance,Online,HealthPlus,8,19064,Corporate,1493,11944
C072,2024-08-06,Banking,Branch,LoanX,7,6202,Corporate,1244,8708
C298,2025-01-28,Banking,Online,CreditLine,8,22936,Corporate,1340,10720
C281,2023-02-10,Insurance,Branch,TravelCare,16,54688,SME,758,12128
C127,2024-02-18,Insurance,Agent,LifeSecure,9,21231,SME,1362,12258
C006,2025-06-16,Banking,Agent,CreditLine,15,32145,Corporate,1340,20100
C122,2024-10-02,Investment,Branch,GrowthFund,19,56183,Individual,1077,20463
C229,2024-09-15,Investment,Online,BondSafe,5,17385,SME,758,3790
C013,2024-05-11,Insurance,Branch,HealthPlus,17,46410,Individual,1493,25381
C052,2023-08-27,Insurance,Online,LifeSecure,15,47400,Corporate,1362,20430
C248,2024-05-16,Investment,Branch,GrowthFund,17,41395,Corporate,1077,18309
C183,2023-08-06,Banking,Branch,LoanX,9,21015,Corporate,1244,11196
C163,2023-05-27,Investment,Agent,BondSafe,10,21750,Individual,758,7580
C099,2025-02-16,Investment,Agent,GrowthFund,19,12502,Individual,1077,20463
C207,2024-06-12,Insurance,Online,HealthPlus,17,29971,SME,1493,25381
C235,2023-03-06,Banking,Agent,SavingsPro,14,28000,Corporate,1216,17024
C021,2023-10-01,Insurance,Online,HealthPlus,9,24237,SME,1493,13437
C133,2023-01-28,Banking,Online,SavingsPro,18,39186,SME,1216,21888
C300,2023-11-25,Banking,Online,SavingsPro,4,15216,SME,1216,4864
C008,2023-01-02,Insurance,Agent,HealthPlus,16,42928,Individual,1493,23888
C168,2024-05-12,Investment,Branch,GrowthFund,14,17150,Individual,1077,15078
C124,2024-08-25,Investment,Online,GrowthFund,14,10486,Corporate,1077,15078
C288,2023-06-22,Banking,Branch,LoanX,18,42804,Corporate,1244,22392
C103,2023-10-19,Banking,Agent,LoanX,10,30250,SME,1244,12440
C115,2023-07-02,Insurance,Online,HealthPlus,14,34258,Corporate,1493,20902
C006,2024-04-27,Investment,Branch,BondSafe,14,14616,SME,758,10612
C169,2024-06-04,Banking,Branch,SavingsPro,18,42570,Individual,1216,21888
C228,2024-10-15,Insurance,Agent,LifeSecure,8,8264,SME,1362,10896
C029,2023-03-06,Investment,Agent,BondSafe,3,3309,Individual,758,2274
C207,2024-10-27,Investment,Agent,GrowthFund,16,19568,SME,1077,17232
C017,2025-04-14,Investment,Agent,GrowthFund,17,55369,Individual,1077,18309
C037,2023-11-04,Insurance,Agent,HealthPlus,14,54110,Individual,1493,20902
C088,2024-01-05,Investment,Agent,GrowthFund,19,38323,SME,1077,20463
C171,2024-11-07,Insurance,Agent,HealthPlus,2,6866,SME,1493,2986
C205,2024-12-03,Investment,Branch,GrowthFund,1,1001,SME,1077,1077
C168,2023-11-16,Insurance,Agent,LifeSecure,19,10374,Corporate,1362,25878
C120,2024-03-03,Insurance,Branch,TravelCare,14,49546,SME,758,10612
C203,2024-05-08,Investment,Agent,BondSafe,1,1675,Individual,758,758
C146,2025-06-12,Banking,Online,SavingsPro,18,17730,SME,1216,21888
C061,2024-05-25,Investment,Branch,GrowthFund,4,2464,SME,1077,4308
C101,2024-08-20,Investment,Online,EquityMax,5,19655,Corporate,1113,5565
C193,2023-04-28,Investment,Agent,EquityMax,9,21978,SME,1113,10017
C123,2023-05-13,Insurance,Online,HealthPlus,1,1505,SME,1493,1493
C062,2023-07-08,Banking,Branch,SavingsPro,10,29920,Corporate,1216,12160
C032,2023-03-19,Investment,Agent,EquityMax,18,42318,SME,1113,20034
C240,2024-09-07,Insurance,Online,TravelCare,11,29579,SME,758,8338
C154,2025-01-20,Investment,Agent,EquityMax,20,38740,Corporate,1113,22260
C052,2024-06-13,Investment,Agent,EquityMax,3,3195,Corporate,1113,3339
C148,2024-04-21,Banking,Branch,LoanX,16,53872,SME,1244,19904
C172,2024-09-01,Insurance,Online,HealthPlus,13,30771,Corporate,1493,19409
C101,2024-07-13,Banking,Agent,LoanX,8,9736,Corporate,1244,9952
C255,2025-03-28,Insurance,Online,TravelCare,3,6405,Corporate,758,2274
C251,2025-04-14,Investment,Agent,EquityMax,2,4778,SME,1113,2226
C280,2023-08-12,Banking,Branch,CreditLine,8,9776,Corporate,1340,10720
C262,2024-03-06,Banking,Agent,LoanX,17,12903,Individual,1244,21148
C055,2023-07-10,Banking,Online,CreditLine,3,10992,Individual,1340,4020
C143,2025-02-18,Insurance,Branch,TravelCare,11,41954,SME,758,8338
C290,2023-01-28,Insurance,Branch,TravelCare,11,28358,SME,758,8338
C039,2025-03-27,Insurance,Online,TravelCare,7,20167,Individual,758,5306
C139,2024-10-03,Investment,Branch,BondSafe,2,4084,Individual,758,1516
C201,2025-05-09,Investment,Agent,BondSafe,19,63764,SME,758,14402
C133,2025-03-18,Investment,Branch,BondSafe,8,11160,SME,758,6064
